user_id,month_year,housing_utilities,groceries,restaurants_cafes,transportation_fuel,public_transport,healthcare_pharmacy,education_tuition,childcare,clothing_personal_care,entertainment_hobbies,subscriptions,other_shopping,gifts_charity,miscellaneous,total_expenses,total_essential_spending,total_discretionary_spending,essential_spending_ratio,discretionary_spending_ratio,savings_this_month,spending_vs_last_month_percentage,highest_spending_category,meets_50_30_20_rule
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2024-10,4088.49,779.31,200.83,258.79,48.83,1201.01,600,1600,151.63,167.56,86.46,86.67,89.81,46.73,18761.82,17932.13,829.69,0.9558,0.0442,-7810.82,0.0,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2024-10,3873.61,859.61,201.75,259.98,45.43,1103.71,600,1600,64.51,180.53,82.48,51.08,95.31,43.04,18416.74,17698.04,718.7,0.961,0.039,-7465.74,-1.84,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2024-11,4178.66,825.8,253.79,325.53,47.28,1077.31,600,1600,246.18,109.27,73.28,67.88,55.05,36.06,18851.79,18010.28,841.51,0.9554,0.0446,-7900.79,2.36,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2024-12,4047.87,743.32,194.65,253.0,46.59,1161.38,600,1600,163.44,170.92,60.19,71.95,59.76,17.49,18546.26,17807.86,738.4,0.9602,0.0398,-7595.26,-1.62,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2025-01,3953.39,790.41,272.42,279.86,47.85,1112.29,600,1600,171.76,114.35,90.31,94.74,143.97,40.39,18667.44,17739.5,927.94,0.9503,0.0497,-7716.44,0.65,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2025-02,4015.37,746.04,365.85,247.34,49.48,1173.39,600,1600,192.38,165.55,96.35,72.54,90.43,25.35,18795.77,17787.32,1008.45,0.9463,0.0537,-7844.77,0.69,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2025-03,3935.05,785.9,298.99,338.11,48.72,1153.22,600,1600,244.07,178.91,83.49,88.62,12.31,32.09,18755.18,17816.7,938.48,0.95,0.05,-7804.18,-0.22,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2025-04,4097.84,748.56,112.79,347.89,47.38,1086.69,600,1600,83.34,124.35,50.39,81.0,65.65,23.01,18424.59,17884.06,540.53,0.9707,0.0293,-7473.59,-1.76,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2025-05,4191.24,924.5,117.28,294.36,47.64,1097.62,600,1600,156.02,88.17,80.34,93.83,95.51,24.19,18766.4,18111.06,655.34,0.9651,0.0349,-7815.4,1.86,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2025-06,3939.01,695.08,207.44,273.01,50.0,1072.46,600,1600,84.07,76.65,49.76,45.15,47.02,30.63,18125.98,17585.26,540.72,0.9702,0.0298,-7174.98,-3.41,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2025-07,4040.73,720.62,300.32,341.59,50.89,1167.46,600,1600,106.83,55.64,58.93,63.35,86.84,41.24,18590.14,17876.99,713.15,0.9616,0.0384,-7639.14,2.56,groceries,False
2f81b157-b6b2-4d23-81ff-13e5368c0bdd,2025-08,3893.56,849.96,322.48,275.76,45.05,1245.84,600,1600,86.09,221.15,78.28,34.03,64.66,37.84,18710.4,17865.87,844.53,0.9549,0.0451,-7759.4,0.65,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2024-10,4291.95,854.89,153.1,141.37,146.71,430.13,600,1600,76.2,81.83,65.08,45.93,98.45,42.68,11393.73,10830.46,563.27,0.9506,0.0494,116.27,0.0,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2024-10,4314.71,734.01,197.62,133.67,149.6,462.85,600,1600,228.67,108.07,68.81,96.4,74.15,39.17,11573.14,10760.25,812.89,0.9298,0.0702,-63.14,1.57,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2024-11,4184.18,835.73,247.66,136.1,151.81,452.19,600,1600,135.24,183.6,61.27,96.32,34.79,33.64,11517.94,10725.42,792.52,0.9312,0.0688,-7.94,-0.48,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2024-12,4171.44,764.5,208.05,127.93,143.72,476.72,600,1600,152.83,180.24,67.87,20.24,74.15,32.9,11386.0,10649.72,736.28,0.9353,0.0647,124.0,-1.15,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2025-01,4169.86,818.51,349.38,137.61,156.46,482.62,600,1600,177.46,99.02,75.57,49.55,45.48,30.69,11557.62,10730.47,827.15,0.9284,0.0716,-47.62,1.51,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2025-02,4071.22,828.76,145.71,150.25,137.17,444.74,600,1600,160.91,87.52,67.23,48.85,70.45,43.53,11221.75,10597.55,624.2,0.9444,0.0556,288.25,-2.91,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2025-03,4117.51,898.23,122.58,122.16,159.52,454.29,600,1600,167.66,134.71,56.26,33.93,57.31,34.66,11324.23,10717.12,607.11,0.9464,0.0536,185.77,0.91,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2025-04,4372.75,694.48,149.03,146.25,145.02,481.42,600,1600,171.84,84.3,55.24,40.29,33.94,7.05,11347.02,10805.33,541.69,0.9523,0.0477,162.98,0.2,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2025-05,4272.53,684.51,224.84,128.59,152.68,469.61,600,1600,101.59,171.68,67.13,102.95,83.6,56.29,11481.41,10673.33,808.08,0.9296,0.0704,28.59,1.18,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2025-06,4240.2,778.93,147.02,127.57,156.08,437.39,600,1600,187.99,172.54,57.47,56.92,70.43,33.12,11431.07,10705.58,725.49,0.9365,0.0635,78.93,-0.44,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2025-07,4229.79,820.86,131.46,112.57,155.09,434.14,600,1600,158.39,141.06,57.1,71.06,44.19,27.0,11348.12,10717.86,630.26,0.9445,0.0555,161.88,-0.73,groceries,False
7ba85c29-1ca9-4e05-ae00-6cb251d4922d,2025-08,4327.92,647.04,198.53,128.19,150.27,416.79,600,1600,125.18,137.9,73.12,81.44,83.63,61.81,11397.23,10635.62,761.61,0.9332,0.0668,112.77,0.43,groceries,False
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2024-10,1476.25,215.76,141.79,154.81,104.33,72.96,0,0,155.77,272.23,110.92,66.45,124.52,64.45,3027.99,2091.86,936.13,0.6908,0.3092,1365.01,0.0,entertainment_hobbies,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2024-10,1452.3,178.48,163.23,142.54,108.52,75.27,0,0,312.23,245.0,131.13,127.41,126.55,55.8,3186.21,2024.86,1161.35,0.6355,0.3645,1206.79,5.23,clothing_personal_care,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2024-11,1464.81,201.78,305.93,123.74,107.9,74.77,0,0,193.13,194.71,91.11,101.91,75.29,49.41,3052.24,2040.75,1011.49,0.6686,0.3314,1340.76,-4.2,restaurants_cafes,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2024-12,1482.64,199.24,188.99,127.12,107.79,74.49,0,0,158.77,147.7,69.14,71.02,37.91,20.29,2752.85,2059.03,693.82,0.748,0.252,1640.15,-9.81,groceries,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2025-01,1461.3,210.68,298.16,114.62,103.79,77.53,0,0,303.98,95.39,130.96,156.19,72.0,59.59,3151.94,2035.67,1116.27,0.6458,0.3542,1241.06,14.5,clothing_personal_care,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2025-02,1427.63,223.99,650.27,136.89,107.21,81.93,0,0,237.33,235.41,114.43,119.19,205.1,29.58,3636.71,2045.4,1591.31,0.5624,0.4376,756.29,15.38,restaurants_cafes,False
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2025-03,1451.6,233.02,314.71,144.38,104.81,76.0,0,0,219.84,34.79,87.83,112.97,153.34,50.85,3051.89,2077.56,974.33,0.6807,0.3193,1341.11,-16.08,restaurants_cafes,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2025-04,1524.6,245.29,264.4,141.09,108.62,78.04,0,0,109.12,142.97,127.97,107.12,191.16,84.96,3193.09,2165.39,1027.7,0.6781,0.3219,1199.91,4.63,restaurants_cafes,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2025-05,1478.2,221.65,146.52,125.64,104.45,76.18,0,0,169.93,136.55,61.01,47.53,85.83,46.78,2768.02,2073.87,694.15,0.7492,0.2508,1624.98,-13.31,groceries,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2025-06,1514.29,199.36,328.15,117.03,109.65,77.49,0,0,176.41,342.28,118.47,111.3,110.26,59.56,3332.0,2085.57,1246.43,0.6259,0.3741,1061.0,20.37,entertainment_hobbies,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2025-07,1502.16,180.55,357.78,122.25,108.62,79.73,0,0,225.96,134.47,97.63,75.82,55.22,46.92,3054.86,2061.06,993.8,0.6747,0.3253,1338.14,-8.32,restaurants_cafes,True
62a3f81c-ab57-4ad8-980d-a59d231e3c38,2025-08,1452.14,168.13,170.54,138.83,101.14,72.48,0,0,188.08,249.6,89.4,96.35,103.94,17.69,2916.07,2000.47,915.6,0.686,0.314,1476.93,-4.54,entertainment_hobbies,True
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2024-10,1542.22,179.83,758.51,46.66,134.71,80.86,0,0,275.01,423.08,225.59,163.08,157.65,83.37,6603.49,4517.2,2086.29,0.6841,0.3159,-953.49,0.0,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2024-10,1531.87,189.63,530.5,49.32,142.54,75.59,0,0,294.24,340.52,146.87,247.29,153.32,19.22,6253.83,4521.87,1731.96,0.7231,0.2769,-603.83,-5.3,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2024-11,1530.86,214.28,547.24,62.33,138.81,74.03,0,0,368.44,388.79,196.14,205.02,172.45,105.01,6536.32,4553.23,1983.09,0.6966,0.3034,-886.32,4.52,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2024-12,1569.35,187.63,397.99,53.37,142.48,74.79,0,0,374.66,501.29,160.23,139.18,156.12,110.94,6400.95,4560.54,1840.41,0.7125,0.2875,-750.95,-2.07,entertainment_hobbies,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2025-01,1548.37,209.42,695.7,53.04,135.4,76.21,0,0,273.3,475.19,179.94,237.77,208.21,103.48,6728.95,4555.36,2173.59,0.677,0.323,-1078.95,5.12,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2025-02,1524.44,206.54,424.93,64.19,138.02,75.96,0,0,311.34,246.73,98.18,135.63,103.75,49.68,5912.31,4542.07,1370.24,0.7682,0.2318,-262.31,-12.14,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2025-03,1556.63,209.15,790.51,55.34,123.79,78.09,0,0,464.01,564.46,223.93,202.34,252.93,55.43,7109.53,4555.92,2553.61,0.6408,0.3592,-1459.53,20.25,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2025-04,1536.97,194.53,870.6,60.99,133.21,76.2,0,0,367.72,475.81,184.56,116.18,164.12,119.6,6833.41,4534.82,2298.59,0.6636,0.3364,-1183.41,-3.88,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2025-05,1521.62,185.99,1211.91,57.81,132.76,76.94,0,0,427.94,144.87,200.47,296.83,212.39,96.78,7099.23,4508.04,2591.19,0.635,0.365,-1449.23,3.89,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2025-06,1547.94,246.02,705.08,54.26,141.14,75.82,0,0,297.2,341.16,220.17,194.72,251.33,131.45,6739.21,4598.1,2141.11,0.6823,0.3177,-1089.21,-5.07,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2025-07,1538.91,192.87,929.9,65.41,137.3,76.08,0,0,391.74,161.83,226.39,276.28,184.58,104.11,6818.32,4543.49,2274.83,0.6664,0.3336,-1168.32,1.17,restaurants_cafes,False
f09f9641-8b80-4a70-98b1-2b7ecdf9b532,2025-08,1516.12,207.73,905.46,65.02,139.39,77.64,0,0,496.4,533.95,188.63,173.9,129.98,76.93,7044.07,4538.82,2505.25,0.6443,0.3557,-1394.07,3.31,restaurants_cafes,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2024-10,2916.15,398.04,244.54,68.95,98.37,150.49,0,0,229.14,143.25,111.14,114.77,161.39,70.81,6993.52,5918.48,1075.04,0.8463,0.1537,1190.48,0.0,groceries,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2024-10,2928.99,400.73,147.16,60.85,99.37,154.85,0,0,78.46,70.03,52.97,34.52,96.55,27.1,6438.06,5931.27,506.79,0.9213,0.0787,1745.94,-7.94,groceries,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2024-11,2739.03,392.58,404.11,64.64,99.81,153.97,0,0,279.7,335.01,176.23,175.2,172.91,105.19,7384.86,5736.51,1648.35,0.7768,0.2232,799.14,14.71,restaurants_cafes,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2024-12,2865.79,372.12,312.44,76.15,103.64,147.78,0,0,356.04,231.31,115.61,80.48,128.76,53.1,7129.7,5851.96,1277.74,0.8208,0.1792,1054.3,-3.46,groceries,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2025-01,2934.51,290.41,298.13,75.43,94.66,146.58,0,0,221.94,380.17,197.76,160.25,166.83,100.38,7353.53,5828.07,1525.46,0.7926,0.2074,830.47,3.14,entertainment_hobbies,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2025-02,2839.5,351.29,620.72,75.98,93.34,163.5,0,0,319.61,250.89,122.48,100.57,79.8,67.2,7371.36,5810.09,1561.27,0.7882,0.2118,812.64,0.24,restaurants_cafes,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2025-03,2825.98,397.94,222.24,61.08,95.98,157.49,0,0,184.5,323.12,150.87,153.87,112.53,41.49,7013.57,5824.95,1188.62,0.8305,0.1695,1170.43,-4.85,groceries,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2025-04,2760.81,439.5,271.04,68.71,100.82,154.17,0,0,116.48,191.35,66.75,86.14,78.78,30.85,6651.88,5810.49,841.39,0.8735,0.1265,1532.12,-5.16,groceries,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2025-05,2831.01,454.12,484.64,72.99,103.5,163.04,0,0,352.79,213.81,127.96,76.99,108.15,45.92,7321.4,5911.14,1410.26,0.8074,0.1926,862.6,10.07,restaurants_cafes,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2025-06,2880.21,360.65,630.81,65.35,100.73,142.46,0,0,330.07,348.07,136.59,155.05,103.51,63.11,7603.09,5835.88,1767.21,0.7676,0.2324,580.91,3.85,restaurants_cafes,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2025-07,2862.71,431.09,578.95,70.43,96.82,146.35,0,0,389.18,355.18,120.6,51.34,170.48,48.07,7607.68,5893.88,1713.8,0.7747,0.2253,576.32,0.06,restaurants_cafes,False
02a356b8-db3b-4d68-b50e-03f64b6381ba,2025-08,2791.18,352.47,102.77,74.93,99.29,153.46,0,0,233.05,232.46,110.88,116.45,133.2,51.55,6738.17,5757.81,980.36,0.8545,0.1455,1445.83,-11.43,groceries,False
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2024-10,740.04,368.07,383.8,162.14,143.2,157.41,0,0,196.56,280.21,108.16,130.62,171.19,51.79,2985.42,1663.09,1322.33,0.5571,0.4429,1196.58,0.0,restaurants_cafes,False
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2024-10,758.24,411.83,242.97,131.59,149.62,147.04,0,0,121.26,298.08,113.84,117.04,103.65,39.06,2726.45,1690.55,1035.9,0.6201,0.3799,1455.55,-8.67,groceries,True
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2024-11,742.89,383.73,266.45,136.8,155.33,151.06,0,0,196.11,354.5,95.76,189.31,122.9,41.16,2928.23,1662.04,1266.19,0.5676,0.4324,1253.77,7.4,groceries,False
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2024-12,748.68,442.43,237.17,133.48,137.07,143.55,0,0,363.6,237.48,92.91,82.62,108.7,24.47,2844.39,1697.44,1146.95,0.5968,0.4032,1337.61,-2.86,groceries,True
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2025-01,781.19,382.74,228.98,116.19,136.76,159.66,0,0,269.64,299.84,163.45,163.55,195.12,103.24,3092.59,1668.77,1423.82,0.5396,0.4604,1089.41,8.73,groceries,False
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2025-02,752.69,382.59,371.12,144.42,152.25,140.18,0,0,310.6,176.39,146.03,109.64,105.46,100.0,2983.6,1664.36,1319.24,0.5578,0.4422,1198.4,-3.52,groceries,False
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2025-03,799.57,331.23,325.88,124.44,143.59,142.61,0,0,265.56,228.1,100.88,134.68,135.34,53.22,2877.33,1633.67,1243.66,0.5678,0.4322,1304.67,-3.56,groceries,True
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2025-04,792.98,378.02,130.3,146.97,139.44,140.73,0,0,246.07,233.62,96.34,139.08,54.19,39.94,2629.91,1690.37,939.54,0.6427,0.3573,1552.09,-8.6,groceries,True
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2025-05,773.85,414.33,375.91,141.63,148.59,147.42,0,0,150.53,154.2,94.1,51.57,139.36,39.95,2723.67,1718.05,1005.62,0.6308,0.3692,1458.33,3.57,groceries,True
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2025-06,805.13,389.6,690.21,169.17,124.57,139.94,0,0,374.25,419.13,174.63,152.67,219.25,84.19,3834.97,1720.64,2114.33,0.4487,0.5513,347.03,40.8,restaurants_cafes,False
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2025-07,763.56,429.77,351.42,123.73,147.33,148.98,0,0,349.05,286.94,138.56,152.89,82.25,70.77,3137.48,1705.6,1431.88,0.5436,0.4564,1044.52,-18.19,groceries,False
6cb6c6ea-ea80-420a-a95f-10673ba1ff51,2025-08,759.7,414.58,336.61,139.89,154.37,152.53,0,0,155.91,214.31,127.94,86.11,102.1,51.49,2787.77,1713.3,1074.47,0.6146,0.3854,1394.23,-11.15,groceries,True
4ac4b988-10b0-4c3e-afde-e04066917b29,2024-10,2896.93,573.01,184.05,378.49,36.18,285.75,300,800,138.41,186.43,94.72,67.62,82.94,42.9,24631.68,23834.61,797.07,0.9676,0.0324,-10693.68,0.0,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2024-10,2777.27,736.16,432.96,421.13,35.26,294.54,300,800,207.81,98.04,115.65,80.97,67.22,45.13,24976.39,23928.61,1047.78,0.958,0.042,-11038.39,1.4,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2024-11,2764.85,491.09,389.96,448.37,35.51,333.56,300,800,147.3,75.1,80.1,111.49,82.31,52.86,24676.75,23737.63,939.12,0.9619,0.0381,-10738.75,-1.2,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2024-12,2842.52,687.08,303.21,360.98,36.66,280.52,300,800,135.11,135.3,70.51,74.97,63.29,38.91,24693.31,23872.01,821.3,0.9667,0.0333,-10755.31,0.07,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2025-01,2750.06,558.39,283.61,433.71,38.07,270.94,300,800,202.44,244.76,106.45,182.57,98.01,58.76,24892.02,23715.42,1176.6,0.9527,0.0473,-10954.02,0.8,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2025-02,2898.65,579.59,298.03,346.4,34.62,308.39,300,800,168.91,233.66,130.49,130.7,158.82,37.73,24990.24,23831.9,1158.34,0.9536,0.0464,-11052.24,0.39,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2025-03,2807.67,694.52,265.83,404.16,32.2,295.22,300,800,205.92,155.88,119.54,91.9,85.12,54.03,24876.24,23898.02,978.22,0.9607,0.0393,-10938.24,-0.46,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2025-04,2777.28,519.52,334.17,393.71,34.46,297.81,300,800,207.86,226.82,92.74,67.58,95.0,29.98,24741.18,23687.03,1054.15,0.9574,0.0426,-10803.18,-0.54,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2025-05,2877.1,640.11,127.05,409.29,38.52,279.07,300,800,100.67,37.42,69.23,41.1,44.66,19.18,24347.65,23908.34,439.31,0.982,0.018,-10409.65,-1.59,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2025-06,2824.11,690.52,241.23,487.42,35.11,317.33,300,800,273.05,229.43,117.44,134.97,192.4,95.77,25303.03,24018.74,1284.29,0.9492,0.0508,-11365.03,3.92,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2025-07,2892.4,625.32,187.05,380.11,32.15,320.71,300,800,266.21,349.16,134.76,113.04,80.81,64.96,25110.93,23914.94,1195.99,0.9524,0.0476,-11172.93,-0.76,groceries,False
4ac4b988-10b0-4c3e-afde-e04066917b29,2025-08,2870.63,561.0,214.61,389.93,34.58,301.89,300,800,143.32,155.49,82.05,90.71,80.78,41.87,24631.11,23822.28,808.83,0.9672,0.0328,-10693.11,-1.91,groceries,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2024-10,2813.85,229.64,220.34,263.3,26.89,73.41,0,0,259.7,209.03,95.03,57.59,122.04,45.96,11742.75,10733.06,1009.69,0.914,0.086,-6542.75,0.0,clothing_personal_care,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2024-10,2669.82,179.16,184.64,244.79,28.69,77.67,0,0,74.97,147.04,61.4,86.57,49.84,44.26,11174.82,10526.1,648.72,0.9419,0.0581,-5974.82,-4.84,restaurants_cafes,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2024-11,2771.18,191.73,280.14,278.22,28.78,73.46,0,0,146.52,112.7,65.97,77.56,95.57,12.94,11460.74,10669.34,791.4,0.9309,0.0691,-6260.74,2.56,restaurants_cafes,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2024-12,2742.23,182.44,436.53,285.46,27.01,74.39,0,0,248.99,147.29,144.5,156.26,152.62,41.01,11964.7,10637.5,1327.2,0.8891,0.1109,-6764.7,4.4,restaurants_cafes,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2025-01,2695.35,194.38,367.55,251.45,27.11,76.66,0,0,283.1,174.45,99.03,77.83,100.57,49.16,11722.61,10570.92,1151.69,0.9018,0.0982,-6522.61,-2.02,restaurants_cafes,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2025-02,2805.32,187.54,287.41,315.8,28.19,71.75,0,0,52.3,196.23,66.22,90.96,75.31,32.86,11535.86,10734.57,801.29,0.9305,0.0695,-6335.86,-1.59,restaurants_cafes,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2025-03,2739.06,163.81,239.83,211.87,28.72,73.72,0,0,195.09,253.59,86.73,95.27,136.18,51.06,11600.9,10543.15,1057.75,0.9088,0.0912,-6400.9,0.56,entertainment_hobbies,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2025-04,2721.06,221.8,221.17,230.17,25.58,72.82,0,0,193.16,125.2,83.41,82.29,102.58,32.4,11437.61,10597.4,840.21,0.9265,0.0735,-6237.61,-1.41,groceries,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2025-05,2782.5,214.41,321.1,236.91,27.7,76.47,0,0,170.29,140.32,67.93,56.82,90.36,61.44,11572.22,10663.96,908.26,0.9215,0.0785,-6372.22,1.18,restaurants_cafes,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2025-06,2782.62,227.94,339.75,309.0,27.98,72.78,0,0,207.49,201.74,104.04,65.2,30.48,39.14,11734.13,10746.29,987.84,0.9158,0.0842,-6534.13,1.4,restaurants_cafes,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2025-07,2873.27,176.86,287.79,291.71,29.11,70.84,0,0,296.43,218.3,82.96,106.53,80.07,58.5,11898.34,10767.76,1130.58,0.905,0.095,-6698.34,1.4,clothing_personal_care,False
fa303937-fc51-4ccd-a532-7c304130fcb2,2025-08,2753.33,196.13,285.72,288.56,27.86,76.18,0,0,113.56,117.76,64.74,40.75,71.11,23.04,11384.71,10668.03,716.68,0.937,0.063,-6184.71,-4.32,restaurants_cafes,False
db78b433-850e-48ba-a07d-2febf719bed2,2024-10,3655.46,595.05,144.11,56.73,109.2,322.21,300,800,223.58,180.41,73.81,81.29,101.59,51.13,18146.69,17290.77,855.92,0.9528,0.0472,-10839.69,0.0,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2024-10,3681.56,682.72,311.72,47.69,108.76,269.43,300,800,147.38,72.19,94.56,123.25,83.45,33.72,18208.55,17342.28,866.27,0.9524,0.0476,-10901.55,0.34,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2024-11,3646.08,591.1,305.73,51.25,112.78,320.99,300,800,240.69,332.98,113.4,81.94,149.64,69.46,18568.16,17274.32,1293.84,0.9303,0.0697,-11261.16,1.97,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2024-12,3723.55,573.88,353.15,51.57,106.94,310.27,300,800,175.4,198.78,106.81,102.14,112.27,36.41,18403.29,17318.33,1084.96,0.941,0.059,-11096.29,-0.89,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2025-01,3617.68,607.57,154.17,57.09,107.13,318.54,300,800,168.5,152.57,72.37,84.93,102.25,35.14,18030.06,17260.13,769.93,0.9573,0.0427,-10723.06,-2.03,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2025-02,3673.96,575.11,400.4,56.51,103.57,305.76,300,800,274.94,507.67,129.95,84.97,125.29,106.72,18896.97,17267.03,1629.94,0.9137,0.0863,-11589.97,4.81,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2025-03,3671.1,647.88,285.3,66.73,108.04,317.57,300,800,253.08,170.59,110.28,164.86,88.28,62.54,18498.37,17363.44,1134.93,0.9386,0.0614,-11191.37,-2.11,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2025-04,3611.65,487.31,263.44,62.73,112.21,329.2,300,800,278.26,203.62,115.76,137.06,86.57,37.81,18277.74,17155.22,1122.52,0.9386,0.0614,-10970.74,-1.19,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2025-05,3547.67,648.81,245.07,51.01,102.89,293.02,300,800,218.66,243.39,109.1,107.95,94.02,43.78,18257.49,17195.52,1061.97,0.9418,0.0582,-10950.49,-0.11,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2025-06,3604.37,616.47,177.02,55.33,111.08,290.34,300,800,89.32,103.47,59.61,88.44,80.43,23.21,17851.21,17229.71,621.5,0.9652,0.0348,-10544.21,-2.23,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2025-07,3683.27,660.59,302.77,62.1,109.5,291.61,300,800,202.75,179.49,79.44,96.79,122.34,39.02,18381.79,17359.19,1022.6,0.9444,0.0556,-11074.79,2.97,groceries,False
db78b433-850e-48ba-a07d-2febf719bed2,2025-08,3760.08,593.18,284.3,56.54,118.26,271.87,300,800,278.03,221.99,115.8,96.59,130.47,89.52,18568.75,17352.05,1216.7,0.9345,0.0655,-11261.75,1.02,groceries,False
